exp_name,env_name,seed,metric,env_step,value
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,15493952,3.2920892238616943
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,20491072,4.1407623291015625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,25488192,4.8230881690979
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,30485312,5.243868827819824
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,35482432,5.558755397796631
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,40479552,5.859884262084961
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,45476672,6.170131683349609
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,feature_magnitude,50473792,6.503572940826416
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,0,0.5601221919059753
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,10496832,0.5601221919059753
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,15493952,0.6607478857040405
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,20491072,1.2607728242874146
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,25488192,1.8952429294586184
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,30485312,1.216792345046997
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,35482432,1.8573076725006104
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,40479552,2.915411233901977
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,45476672,1.9116491079330444
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,gradient_param_norm,50473792,2.2477946281433105
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,0,388.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,10496832,388.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,15493952,392.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,20491072,388.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,25488192,391.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,30485312,391.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,35482432,387.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,40479552,394.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,45476672,397.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,srank,50473792,396.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,0,0.146559864282608
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,10496832,0.146559864282608
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,15493952,0.1674609780311584
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,20491072,0.1792604923248291
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,25488192,0.1916499733924865
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,30485312,0.2030335664749145
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,35482432,0.2121504247188568
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,40479552,0.221259206533432
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,45476672,0.2311795651912689
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,0,weight_param_norm,50473792,0.2403000593185424
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,0,69.28323132993282
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,10496832,69.28323132993282
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,15493952,85.50351625111145
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,20491072,87.57304004880854
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,25488192,104.58199457118994
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,30485312,105.26474026623372
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,35482432,138.14353798519227
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,40479552,215.62610282656755
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,45476672,274.3335632935694
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,avg_return,50473792,340.7770888795246
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,0,292733.1694618334
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,10496832,292733.1694618334
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,15493952,175427.55581215577
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,20491072,6820709.841674421
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,25488192,2188359.0628203875
